date,ticker,d2c,shorts,volume
2018-11-15,KOSS,1.85,14655,7934
2018-11-30,KOSS,1.37,9849,7208
2018-12-14,KOSS,1.0,6230,9848
2018-12-31,KOSS,1.0,8215,8501
2019-01-15,KOSS,7.95,11605,1460
2019-01-31,KOSS,1.37,9926,7241
2019-02-15,KOSS,1.0,11282,13853
2019-02-28,KOSS,1.1,3398,3089
2019-03-15,KOSS,1.0,2646,17342
2019-03-29,KOSS,1.0,4292,6366
2019-04-15,KOSS,1.0,1450,6435
2019-04-30,KOSS,1.0,1148,3258
2019-05-15,KOSS,1.0,2289,43674
2019-05-31,KOSS,1.0,3000,4827
2019-06-14,KOSS,1.6,19254,12070
2019-06-28,KOSS,3.11,16245,5227
2019-07-15,KOSS,11.17,14730,1319
2019-07-31,KOSS,4.52,14875,3292
2019-08-15,KOSS,3.0,13645,4543
2019-08-30,KOSS,1.0,60513,154499
2019-09-13,KOSS,1.0,17126,23359
2019-09-30,KOSS,1.24,9170,7400
2019-10-15,KOSS,2.59,10149,3920
2019-10-31,KOSS,1.0,932,4999
2019-11-15,KOSS,1.93,17272,8963
2019-11-29,KOSS,2.02,21797,10810
2019-12-13,KOSS,1.0,17897,23319
2019-12-31,KOSS,1.69,24769,14625
2020-01-15,KOSS,1.0,9054,15948
2020-01-31,KOSS,1.44,6151,4268
2020-02-14,KOSS,1.0,2408,4285
2020-02-28,KOSS,1.0,4035,19743
2020-03-13,KOSS,1.61,18476,11461
2020-03-31,KOSS,1.0,903,11890
2020-04-15,KOSS,1.0,2519,6702
2020-04-30,KOSS,1.0,5856,107565
2020-05-15,KOSS,1.0,10623,18010
2020-05-29,KOSS,1.0,8380,9238
2020-06-15,KOSS,1.0,16978,47904
2020-06-30,KOSS,1.0,10096,93297
2020-07-15,KOSS,1.0,18378,121158
2020-07-31,KOSS,1.0,6566,78670
2020-08-14,KOSS,1.0,25421,118385
2020-08-31,KOSS,1.0,25857,65060
2020-09-15,KOSS,1.69,28944,17115
2020-09-30,KOSS,1.18,12140,10271
2020-10-15,KOSS,1.0,9940,22075
2020-10-30,KOSS,1.0,1049,11112
2020-11-13,KOSS,1.0,1578,1587
2020-11-30,KOSS,1.0,4235,4769
2020-12-15,KOSS,1.0,722,17195
2020-12-31,KOSS,1.0,590314,1558848
2021-01-15,KOSS,1.0,12755,67712
2021-01-29,KOSS,1.0,756138,8973430
2021-02-12,KOSS,1.0,289028,3607642
2021-02-26,KOSS,1.0,598690,7091358
2021-03-15,KOSS,1.0,669173,10740153
2021-03-31,KOSS,1.0,833553,3672025
2021-04-15,KOSS,1.0,711425,1192103
2021-04-30,KOSS,1.01,530159,527093
2021-05-14,KOSS,1.0,475695,804712
2021-05-28,KOSS,1.0,551918,2726813
2021-06-15,KOSS,1.0,429729,5280120
2021-06-30,KOSS,1.0,440262,696104
2021-07-15,KOSS,1.24,310849,250637
2021-07-30,KOSS,3.4,578420,170092
2021-08-13,KOSS,1.03,429640,417705
2021-08-31,KOSS,1.0,323906,734856
2021-09-15,KOSS,1.17,245627,209306
2021-09-30,KOSS,1.0,151592,156515
2021-10-15,KOSS,1.0,569720,1641277
2021-10-29,KOSS,1.07,244510,229088
2021-11-15,KOSS,1.0,213743,370502
2021-11-30,KOSS,1.15,174112,151312
2021-12-15,KOSS,1.04,164455,158117
2021-12-31,KOSS,1.21,107278,88993
2022-01-14,KOSS,1.0,92675,135022
2022-01-31,KOSS,1.0,139686,208323
2022-02-15,KOSS,1.38,114354,83104
2022-02-28,KOSS,2.06,80981,39368
2022-03-15,KOSS,1.63,103388,63462
2022-03-31,KOSS,1.0,735085,1861308
2022-04-14,KOSS,3.29,546401,165931
2022-04-29,KOSS,3.74,321932,86133
2022-05-13,KOSS,1.58,227009,143991
2022-05-31,KOSS,4.24,396483,93401
2022-06-15,KOSS,3.1,214651,69168
2022-06-30,KOSS,8.58,317702,37027
2022-07-15,KOSS,6.22,228989,36831
2022-07-29,KOSS,1.0,389596,920943
2022-08-15,KOSS,1.12,219165,195230
2022-08-31,KOSS,1.0,225937,257985
2022-09-15,KOSS,5.46,230519,42204
2022-09-30,KOSS,6.05,217150,35915
2022-10-14,KOSS,9.35,202230,21619
2022-10-31,KOSS,5.25,187446,35701
2022-11-15,KOSS,7.06,167681,23738
2022-11-30,KOSS,13.96,165122,11825
2022-12-15,KOSS,6.47,147211,22759
2022-12-30,KOSS,6.16,143368,23292
2023-01-13,KOSS,5.91,128988,21818
2023-01-31,KOSS,4.19,129836,30954
2023-02-15,KOSS,1.51,113419,74976
2023-02-28,KOSS,4.21,103040,24451
2023-03-15,KOSS,8.25,87938,10663
2023-03-31,KOSS,3.78,70069,18530
2023-04-14,KOSS,5.62,59851,10655
2023-04-28,KOSS,5.33,55141,10352
2023-05-15,KOSS,4.78,58214,12190
2023-05-31,KOSS,1.98,52706,26577
2023-06-15,KOSS,2.36,47296,20078
2023-06-30,KOSS,1.88,47999,25585
2023-07-14,KOSS,4.27,49674,11635
2023-07-31,KOSS,1.0,112902,458765
2023-08-15,KOSS,1.0,28684,33757
2023-08-31,KOSS,1.02,19424,18994
2023-09-15,KOSS,1.0,12171,12967
2023-09-29,KOSS,1.16,19073,16393
2023-10-13,KOSS,1.56,12757,8194
2023-10-31,KOSS,1.24,13726,11093
2023-11-15,KOSS,1.0,9728,33576
2023-11-30,KOSS,1.12,31075,27674
2023-12-15,KOSS,1.2,27086,22638
2023-12-29,KOSS,1.0,11471,16069
2024-01-12,KOSS,1.0,8098,11521
2024-01-31,KOSS,1.0,10531,11920
2024-02-15,KOSS,1.25,16563,13243
2024-02-29,KOSS,1.0,15962,21814
2024-03-15,KOSS,1.0,10845,18420
2024-03-28,KOSS,1.0,9793,14523
2024-04-15,KOSS,1.0,11254,17440
2024-04-30,KOSS,1.35,11568,8597
2024-05-15,KOSS,1.0,1089738,4007405
2024-05-31,KOSS,1.0,340546,376045
2024-06-14,KOSS,1.0,403987,555107
2024-06-28,KOSS,3.44,296733,86383
2024-07-15,KOSS,1.0,805338,16129009
2024-07-31,KOSS,1.0,544075,1994367
2024-08-15,KOSS,1.41,329114,234133
2024-08-30,KOSS,1.0,493514,528482
2024-09-13,KOSS,1.61,466647,289020
2024-09-30,KOSS,2.04,489003,240042
2024-10-15,KOSS,2.81,421425,150134
2024-10-31,KOSS,2.02,409272,202183
2024-11-15,KOSS,1.81,330788,182400
2024-11-29,KOSS,2.06,354104,171889
2024-12-13,KOSS,1.49,311217,208634
2024-12-31,KOSS,1.55,260727,168562
2025-01-15,KOSS,1.72,233639,135729
2025-01-31,KOSS,3.7,258675,69913
2025-02-14,KOSS,3.43,260346,75916
2025-02-28,KOSS,5.62,271418,48319
2025-03-14,KOSS,8.28,272035,32870
2025-03-31,KOSS,4.92,238330,48459
2025-04-15,KOSS,5.5,240784,43753
2025-04-30,KOSS,9.4,247005,26288
2025-05-15,KOSS,9.07,236504,26069
2025-05-30,KOSS,1.56,287900,184047
2017-12-29,NAKD,7.59,565405,74516
2018-01-12,NAKD,7.75,537822,69358
2018-01-31,NAKD,8.97,539089,60123
2018-02-15,NAKD,11.35,521073,45924
2018-02-28,NAKD,6.92,526213,76087
2018-03-15,NAKD,10.27,539083,52508
2018-05-15,NAKD,21.0,467228,22250
2018-06-15,NAKD,1.0,685592,1261794
2018-06-29,NAKD,1.0,305277,1177609
2018-07-13,NAKD,2.83,207707,73377
2018-07-31,NAKD,1.0,236551,347295
2018-08-15,NAKD,2.47,285269,115309
2018-08-31,NAKD,2.07,284959,137915
2018-09-14,NAKD,1.61,276368,171279
2018-09-28,NAKD,2.33,257097,110295
2018-10-15,NAKD,2.03,238672,117389
2018-10-31,NAKD,1.34,201222,150637
2018-11-15,NAKD,1.0,338483,1463786
2018-11-30,NAKD,1.0,196358,306192
2018-12-14,NAKD,1.0,213336,267127
2018-12-31,NAKD,1.19,200945,169336
2019-01-15,NAKD,1.78,260743,146678
2019-01-31,NAKD,4.08,187922,46014
2019-02-15,NAKD,1.0,319720,1642675
2019-02-28,NAKD,1.0,661010,744231
2019-03-15,NAKD,1.17,732253,625212
2019-03-29,NAKD,1.47,715703,485515
2019-04-15,NAKD,2.01,712226,355184
2019-04-30,NAKD,2.88,704600,244770
2019-05-15,NAKD,4.45,675174,151888
2019-05-31,NAKD,3.08,747052,242894
2019-06-14,NAKD,1.0,760497,1655878
2019-06-28,NAKD,1.0,954279,1342391
2019-07-15,NAKD,1.0,899541,11239693
2019-07-31,NAKD,1.0,62101,14286156
2019-08-15,NAKD,1.0,71859,31087243
2019-08-30,NAKD,1.0,3512596,27502670
2019-09-13,NAKD,1.0,613544,15094129
2019-09-30,NAKD,1.0,669856,11265807
2019-10-15,NAKD,1.0,114073,49682121
2019-10-31,NAKD,1.0,903423,9522851
2019-11-15,NAKD,1.0,2269215,12012483
2019-11-29,NAKD,1.0,398230,10916376
2019-12-13,NAKD,1.0,5903741,34724738
2019-12-31,NAKD,1.0,205736,1096954
2020-01-15,NAKD,1.0,375352,1158778
2020-01-31,NAKD,1.0,408447,456818
2020-02-14,NAKD,1.0,402138,513685
2020-02-28,NAKD,1.44,335771,233192
2020-03-13,NAKD,1.0,400211,442833
2020-03-31,NAKD,1.0,299058,319864
2020-04-15,NAKD,1.19,246711,206459
2020-04-30,NAKD,1.0,349384,3386940
2020-05-15,NAKD,1.0,310830,2086796
2020-05-29,NAKD,1.0,317631,2364920
2020-06-15,NAKD,1.0,1533403,24461048
2020-06-30,NAKD,1.0,676710,6098906
2020-07-15,NAKD,1.0,543676,5524065
2020-07-31,NAKD,1.0,484042,6915388
2020-08-14,NAKD,1.0,481964,3708044
2020-08-31,NAKD,1.0,1214125,10027348
2020-09-15,NAKD,1.0,749133,12195456
2020-09-30,NAKD,1.0,636074,27125679
2020-10-15,NAKD,1.0,1457345,77476323
2020-10-30,NAKD,1.0,2762083,46321340
2020-11-13,NAKD,1.0,1546540,18941866
2020-11-30,NAKD,1.0,8613617,302841217
2020-12-15,NAKD,1.0,10410902,42408823
2020-12-31,NAKD,1.0,10547272,105235732
2021-01-15,NAKD,1.0,31256254,293444574
2021-01-29,NAKD,1.0,42092028,477737788
2021-02-12,NAKD,1.0,42907217,242884888
2021-02-26,NAKD,1.0,41192286,103754041
2021-03-15,NAKD,1.0,34971703,76175159
2021-03-31,NAKD,1.0,39659069,66535602
2021-04-15,NAKD,1.0,41272814,66277328
2021-04-30,NAKD,1.0,38586791,100111550
2021-05-14,NAKD,1.0,40106048,63551326
2021-05-28,NAKD,1.0,41875303,47789148
2021-06-15,NAKD,1.0,38877395,166018159
2021-06-30,NAKD,1.0,38727451,40512041
2021-07-15,NAKD,1.42,39620421,27860228
2021-07-30,NAKD,1.56,43162111,27615539
2021-08-13,NAKD,1.93,44183399,22848573
2021-08-31,NAKD,1.0,46909862,61245990
2021-09-15,NAKD,1.32,40314337,30595282
2021-09-30,NAKD,1.0,28248545,137706962
2021-10-15,NAKD,1.0,14587952,45978531
2021-10-29,NAKD,1.0,15851692,35272582
2021-11-15,NAKD,1.0,10867747,97179892
2021-11-30,NAKD,1.0,15990765,65688809
2021-12-15,NAKD,1.0,10664013,35275694
2021-12-31,NAKD,1.0,2016012,6998526
2017-12-29,NOK,2.34,24926108,10663319
2018-01-12,NOK,2.77,29598713,10687242
2018-01-31,NOK,1.93,33210877,17172945
2018-02-15,NOK,1.0,30252506,31494389
2018-02-28,NOK,1.66,25249294,15246161
2018-03-15,NOK,1.74,20661286,11880159
2018-05-15,NOK,1.75,27024469,15403829
2018-06-15,NOK,2.78,31501355,11343601
2018-06-29,NOK,1.84,30977008,16794493
2018-07-13,NOK,2.59,32690026,12636261
2018-07-31,NOK,1.44,31647632,21996557
2018-08-15,NOK,2.75,28717790,10424541
2018-08-31,NOK,3.27,29671602,9063897
2018-09-14,NOK,2.92,25265544,8658770
2018-09-28,NOK,2.13,26688977,12527664
2018-10-15,NOK,2.55,36609064,14337083
2018-10-31,NOK,1.41,32729794,23224236
2018-11-15,NOK,2.14,33720600,15760141
2018-11-30,NOK,2.05,30062547,14676228
2018-12-14,NOK,1.06,31452818,29783108
2018-12-31,NOK,1.24,31080215,25029944
2019-01-15,NOK,1.52,34510297,22697318
2019-01-31,NOK,1.16,38465904,33088978
2019-02-15,NOK,1.75,50475615,28876354
2019-02-28,NOK,2.07,53420112,25775471
2019-03-15,NOK,2.58,56921457,22045413
2019-03-29,NOK,1.48,50280319,34081071
2019-04-15,NOK,2.6,44453559,17095887
2019-04-30,NOK,2.11,56180465,26670383
2019-05-15,NOK,1.75,48430811,27600610
2019-05-31,NOK,1.9,55577469,29302678
2019-06-14,NOK,3.01,57860135,19212953
2019-06-28,NOK,2.98,51783706,17369821
2019-07-15,NOK,3.47,49523531,14291237
2019-07-31,NOK,1.23,39542290,32077586
2019-08-15,NOK,1.95,38813798,19863906
2019-08-30,NOK,2.52,36079678,14337421
2019-09-13,NOK,2.52,36397586,14422483
2019-09-30,NOK,2.46,43000014,17515025
2019-10-15,NOK,1.64,40357588,24637962
2019-10-31,NOK,1.0,50158904,60470033
2019-11-15,NOK,1.38,42272162,30530540
2019-11-29,NOK,2.15,42758951,19923003
2019-12-13,NOK,1.83,33468481,18334248
2019-12-31,NOK,1.88,26245230,13974393
2020-01-15,NOK,1.02,29323522,28660571
2020-01-31,NOK,1.48,35308828,23851906
2020-02-14,NOK,1.0,39585879,49306616
2020-02-28,NOK,1.0,40910714,42398536
2020-03-13,NOK,1.0,32136823,37594717
2020-03-31,NOK,1.0,20992924,34906800
2020-04-15,NOK,1.0,18048895,19155995
2020-04-30,NOK,1.05,26206747,25059267
2020-05-15,NOK,1.09,21036111,19221594
2020-05-29,NOK,1.2,23026411,19266390
2020-06-15,NOK,1.0,24390141,34228124
2020-06-30,NOK,1.0,21703233,28027997
2020-07-15,NOK,1.0,35764680,36301572
2020-07-31,NOK,1.35,36797414,27166969
2020-08-14,NOK,1.26,37547824,29835283
2020-08-31,NOK,2.3,38780589,16839443
2020-09-15,NOK,1.05,40850540,38788599
2020-09-30,NOK,1.81,40931004,22574959
2020-10-15,NOK,2.37,44171986,18657131
2020-10-30,NOK,1.23,48905679,39761575
2020-11-13,NOK,1.41,53349590,37913682
2020-11-30,NOK,2.16,51150264,23628603
2020-12-15,NOK,2.08,48242505,23166545
2020-12-31,NOK,2.67,50518233,18898510
2021-01-15,NOK,1.72,59550824,34557798
2021-01-29,NOK,1.0,56837102,292299000
2021-02-12,NOK,1.0,48267813,102049744
2021-02-26,NOK,1.0,41223801,54366562
2021-03-15,NOK,1.0,30583408,42016206
2021-03-31,NOK,1.0,24247495,35133714
2021-04-15,NOK,1.18,28227293,23873844
2021-04-30,NOK,1.0,30227472,38761454
2021-05-14,NOK,1.0,33280270,44285418
2021-05-28,NOK,1.02,33425798,32698096
2021-06-15,NOK,1.0,37910354,47233113
2021-06-30,NOK,1.0,29064391,29238239
2021-07-15,NOK,1.0,31760218,34692114
2021-07-30,NOK,1.07,33345246,31161885
2021-08-13,NOK,1.77,37781989,21389379
2021-08-31,NOK,2.22,35224476,15836121
2021-09-15,NOK,1.95,34196259,17527771
2021-09-30,NOK,1.48,31442774,21226167
2021-10-15,NOK,1.88,33658333,17914263
2021-10-29,NOK,1.74,36767022,21177024
2021-11-15,NOK,2.05,36309610,17698674
2021-11-30,NOK,1.89,39169134,20767749
2021-12-15,NOK,1.7,43604897,25724505
2021-12-31,NOK,2.45,41621327,16998006
2022-01-14,NOK,1.73,44941848,25926188
2022-01-31,NOK,1.06,37552594,35477385
2022-02-15,NOK,1.52,37699900,24823680
2022-02-28,NOK,1.08,36508513,33938394
2022-03-15,NOK,1.0,34604435,36402946
2022-03-31,NOK,1.6,34887535,21747810
2022-04-14,NOK,1.5,31035920,20732642
2022-04-29,NOK,1.0,33560759,35450908
2022-05-13,NOK,1.0,26954691,41866545
2022-05-31,NOK,1.0,22207609,32613694
2022-06-15,NOK,1.0,20869715,35671143
2022-06-30,NOK,1.0,19186557,35767688
2022-07-15,NOK,1.0,17144323,24454496
2022-07-29,NOK,1.0,18332331,22919477
2022-08-15,NOK,1.0,18698013,23916980
2022-08-31,NOK,1.0,21976796,28938247
2022-09-15,NOK,1.0,21943038,24981209
2022-09-30,NOK,1.0,20484071,25386620
2022-10-14,NOK,1.0,14681435,22453560
2022-10-31,NOK,1.0,12274297,35075334
2022-11-15,NOK,1.0,12406173,25186223
2022-11-30,NOK,1.0,11862934,18786035
2022-12-15,NOK,1.0,13738821,17754068
2022-12-30,NOK,1.0,13348946,13741273
2023-01-13,NOK,1.0,12953653,15812324
2023-01-31,NOK,1.0,17176895,25711375
2023-02-15,NOK,1.0,16195530,16383979
2023-02-28,NOK,1.0,12628335,14675255
2023-03-15,NOK,1.0,13204054,17478798
2023-03-31,NOK,1.0,13666686,15042895
2023-04-14,NOK,1.0,10664308,14029453
2023-04-28,NOK,1.0,12618278,26724874
2023-05-15,NOK,1.13,16640990,14716744
2023-05-31,NOK,1.25,18174438,14583169
2023-06-15,NOK,1.56,20925364,13449037
2023-06-30,NOK,1.47,22670420,15473755
2023-07-14,NOK,1.16,20451609,17585157
2023-07-31,NOK,1.0,15373259,20713638
2023-08-15,NOK,1.31,20766843,15907240
2023-08-31,NOK,1.34,15596574,11680076
2023-09-15,NOK,1.49,27838413,18685427
2023-09-29,NOK,2.01,28519287,14169506
2023-10-13,NOK,1.0,18218702,22529704
2023-10-31,NOK,1.0,22721325,25012925
2023-11-15,NOK,2.22,28992296,13073710
2023-11-30,NOK,2.89,22590730,7824952
2023-12-15,NOK,1.0,16347038,24977606
2023-12-29,NOK,1.8,25370584,14094962
2024-01-12,NOK,1.64,21092870,12833723
2024-01-31,NOK,1.0,19380099,20400745
2024-02-15,NOK,1.65,22389187,13564221
2024-02-29,NOK,2.27,26727087,11772010
2024-03-15,NOK,2.11,30810818,14610061
2024-03-28,NOK,1.68,26330313,15695264
2024-04-15,NOK,1.42,19568835,13821368
2024-04-30,NOK,1.16,21308358,18393630
2024-05-15,NOK,1.79,25768492,14364586
2024-05-31,NOK,2.06,23635615,11492851
2024-06-14,NOK,1.77,18522543,10468585
2024-06-28,NOK,1.22,14671021,11982262
2024-07-15,NOK,1.58,20972145,13289370
2024-07-31,NOK,1.6,23947189,14942476
2024-08-15,NOK,2.17,28462733,13139543
2024-08-30,NOK,1.65,24565062,14892980
2024-09-13,NOK,1.52,32630209,21523369
2024-09-30,NOK,2.0,47791368,23843081
2024-10-15,NOK,3.59,48801476,13589454
2024-10-31,NOK,2.03,58433246,28737196
2024-11-15,NOK,3.71,56462562,15229364
2024-11-29,NOK,2.28,50895709,22285968
2024-12-13,NOK,3.53,50848207,14412309
2024-12-31,NOK,5.18,52863330,10203750
2025-01-15,NOK,4.0,55846764,13975682
2025-01-31,NOK,2.44,57349560,23531589
2025-02-14,NOK,3.45,66096689,19183666
2025-02-28,NOK,3.72,74633995,20077704
2025-03-14,NOK,1.47,48179268,32697240
2025-03-31,NOK,2.51,41961248,16740154
2025-04-15,NOK,1.5,35544079,23695078
2025-04-30,NOK,1.3,30226330,23310810
2025-05-15,NOK,1.83,30806409,16866181
2025-05-30,NOK,2.4,36645057,15242281
