ticker,date,marketCap
AOSL,2024-12-31,1074018120
AOSL,2025-01-31,1114333680
AOSL,2025-02-28,883055640
AOSL,2025-03-31,724992180
AOSL,2025-04-30,549139290
AOSL,2025-05-31,626626600
AOSL,2025-06-30,712263600
APAM,2024-06-30,2654485409
APAM,2024-07-31,2868666278
APAM,2024-08-31,2701717176
APAM,2024-09-30,2814099256
APAM,2024-10-31,2870909955
APAM,2024-11-30,3176228951
APAM,2024-12-31,2802554956
APAM,2025-01-31,2909318955
APAM,2025-02-28,2740087626
APAM,2025-03-31,2537598914
APAM,2025-04-30,2418492000
APAM,2025-05-31,2635620000
APAM,2025-06-30,2793234000
APEI,2024-06-30,309882659
APEI,2024-07-31,352872840
APEI,2024-08-31,295592880
APEI,2024-09-30,260868500
APEI,2024-10-31,268296620
APEI,2024-11-30,364685320
APEI,2024-12-31,384808800
APEI,2025-01-31,395512800
APEI,2025-02-28,377494400
APEI,2025-03-31,398188800
APEI,2025-04-30,419240000
APEI,2025-05-31,525388000
APEI,2025-06-30,531453600
APGE,2024-06-30,1974968944
APGE,2024-07-31,2444243649
APGE,2024-08-31,2891872703
APGE,2024-09-30,3319691276
APGE,2024-10-31,2941040756
APGE,2024-11-30,2564318811
APGE,2024-12-31,2572838143
APGE,2025-01-31,2349063699
APGE,2025-02-28,1735298448
APGE,2025-03-31,2062046756
APGE,2025-04-30,2166363361
APGE,2025-05-31,2132274766
APGE,2025-06-30,2441873613
APLD,2024-06-30,886605549
APLD,2024-07-31,724185372
APLD,2024-08-31,543884076
APLD,2024-09-30,1728872796
APLD,2024-10-31,1416627891
APLD,2024-11-30,2116559423
APLD,2024-12-31,1699552975
APLD,2025-01-31,1583876595
APLD,2025-02-28,1779636624
APLD,2025-03-31,1250194728
APLD,2025-04-30,1009943784
APLD,2025-05-31,1519364767
APLD,2025-06-30,2297955790
APLE,2024-06-30,3524612320
APLE,2024-07-31,3585214320
APLE,2024-08-31,3496992560
APLE,2024-09-30,3596283900
APLE,2024-10-31,3576909980
APLE,2024-11-30,3874455000
APLE,2024-12-31,3691675000
APLE,2025-01-31,3713320000
APLE,2025-02-28,3554000130
APLE,2025-03-31,3098051430
APLE,2025-04-30,2825588590
APLE,2025-05-31,2782376530
APLE,2025-06-30,2787177870
APLT,2024-06-30,230415633
APLT,2024-07-31,85741393
APLT,2024-08-31,91515224
APLT,2024-09-30,1186045341
APLT,2024-10-31,1233487154
APLT,2024-11-30,283255534
APLT,2024-12-31,123967460
APLT,2025-01-31,84918144
APLT,2025-02-28,73610204
APLT,2025-03-31,70786839
APLT,2025-04-30,59247237
APLT,2025-05-31,51153590
APLT,2025-06-30,49647795
APOG,2024-06-30,1367524080
APOG,2024-07-31,1493743680
APOG,2024-08-31,1453266360
APOG,2024-09-30,1525175640
APOG,2024-10-31,1630164880
APOG,2024-11-30,1834262219
APOG,2024-12-31,1538099990
APOG,2025-01-31,1098919780
APOG,2025-02-28,1032579660
APOG,2025-03-31,997901870
APOG,2025-04-30,854452130
APOG,2025-05-31,832482350
APOG,2025-06-30,821497460
APPN,2024-06-30,2262038000
APPN,2024-07-31,2670762000
APPN,2024-08-31,2345412000
APPN,2024-09-30,2468322000
APPN,2024-10-31,2584725000
APPN,2024-11-30,2740188600
APPN,2024-12-31,2387620080
APPN,2025-01-31,2540375640
APPN,2025-02-28,2401253910
APPN,2025-03-31,2130585930
APPN,2025-04-30,2296240650
APPN,2025-05-31,2333961000
APPN,2025-06-30,2089450800
APPS,2024-06-30,169276840
APPS,2024-07-31,242698120
APPS,2024-08-31,329715120
APPS,2024-09-30,314355720
APPS,2024-10-31,327667200
APPS,2024-11-30,148379040
APPS,2024-12-31,174139290
APPS,2025-01-31,269967420
APPS,2025-02-28,357227640
APPS,2025-03-31,283282560
APPS,2025-04-30,312444000
APPS,2025-05-31,491578560
APPS,2025-06-30,599892480
AQST,2024-06-30,236370227
AQST,2024-07-31,349755191
AQST,2024-08-31,412601826
AQST,2024-09-30,453588763
AQST,2024-10-31,500040624
AQST,2024-11-30,463607792
AQST,2024-12-31,324252208
AQST,2025-01-31,275067884
AQST,2025-02-28,255029826
AQST,2025-03-31,264478280
AQST,2025-04-30,267214262
AQST,2025-05-31,258797021
AQST,2025-06-30,310365432
ARAY,2024-06-30,180538540
ARAY,2024-07-31,182522480
ARAY,2024-08-31,217095300
ARAY,2024-09-30,179253000
ARAY,2024-10-31,172282050
ARAY,2024-11-30,223501750
ARAY,2024-12-31,198445500
ARAY,2025-01-31,223501750
ARAY,2025-02-28,203824049
ARAY,2025-03-31,181514950
ARAY,2025-04-30,159378750
ARAY,2025-05-31,157322250
ARAY,2025-06-30,125446500
ARCB,2024-06-30,2522944967
ARCB,2024-07-31,2977088983
ARCB,2024-08-31,2510627203
ARCB,2024-09-30,2561406587
ARCB,2024-10-31,2461227600
ARCB,2024-11-30,2723462448
ARCB,2024-12-31,2204662696
ARCB,2025-01-31,2238233733
ARCB,2025-02-28,1844008693
ARCB,2025-03-31,1652280482
ARCB,2025-04-30,1357594068
ARCB,2025-05-31,1454333085
ARCB,2025-06-30,1595613807
ARCT,2024-06-30,656646450
ARCT,2024-07-31,634874520
ARCT,2024-08-31,571008200
ARCT,2024-09-30,626670000
ARCT,2024-10-31,478710000
ARCT,2024-11-30,495180000
ARCT,2024-12-31,460005789
ARCT,2025-01-31,460005789
ARCT,2025-02-28,455126530
ARCT,2025-03-31,287063130
ARCT,2025-04-30,347240670
ARCT,2025-05-31,339650710
ARCT,2025-06-30,333145030
ARDT,2024-07-31,2450112722
ARDT,2024-08-31,2718843608
ARDT,2024-09-30,2520037596
ARDT,2024-10-31,2385672153
ARDT,2024-11-30,2190979368
ARDT,2024-12-31,2341797722
ARDT,2025-01-31,2056613925
ARDT,2025-02-28,1941565928
ARDT,2025-03-31,1821045806
ARDT,2025-04-30,1817179723
ARDT,2025-05-31,2028101872
ARDT,2025-06-30,1826412183
ARDX,2024-06-30,1727018763
ARDX,2024-07-31,1301870115
ARDX,2024-08-31,1449649966
ARDX,2024-09-30,1616195512
ARDX,2024-10-31,1384799912
ARDX,2024-11-30,1337617632
ARDX,2024-12-31,1196070792
ARDX,2025-01-31,1264485098
ARDX,2025-02-28,1260848488
ARDX,2025-03-31,1154993671
ARDX,2025-04-30,1314819038
ARDX,2025-05-31,875750612
ARDX,2025-06-30,849501956
ARHS,2024-06-30,2371360231
ARHS,2024-07-31,2129136578
ARHS,2024-08-31,1725455646
ARHS,2024-09-30,1727280752
ARHS,2024-10-31,1189873336
ARHS,2024-11-30,1393330452
ARHS,2024-12-31,1318963368
ARHS,2025-01-31,1723071294
ARHS,2025-02-28,1335801199
ARHS,2025-03-31,1220742692
ARHS,2025-04-30,1102877880
ARHS,2025-05-31,1260447060
ARHS,2025-06-30,1194477113
ARI,2024-06-30,1388903423
ARI,2024-07-31,1546378683
ARI,2024-08-31,1487245578
ARI,2024-09-30,1290631432
ARI,2024-10-31,1229014292
ARI,2024-11-30,1278783149
ARI,2024-12-31,1197217521
ARI,2025-01-31,1224866887
ARI,2025-02-28,1414899038
ARI,2025-03-31,1336681519
ARI,2025-04-30,1299047467
ARI,2025-05-31,1362821409
ARI,2025-06-30,1368366969
ARIS,2024-06-30,475647399
ARIS,2024-07-31,537569587
ARIS,2024-08-31,513835727
ARIS,2024-09-30,515363182
ARIS,2024-10-31,504060018
ARIS,2024-11-30,824000665
ARIS,2024-12-31,733636280
ARIS,2025-01-31,782034832
ARIS,2025-02-28,967956655
ARIS,2025-03-31,985802010
ARIS,2025-04-30,767965610
ARIS,2025-05-31,691913445
ARIS,2025-06-30,795826036
ARKO,2024-06-30,735314250
ARKO,2024-07-31,768151250
ARKO,2024-08-31,724645080
ARKO,2024-09-30,812621160
ARKO,2024-10-31,769790700
ARKO,2024-11-30,828920360
ARKO,2024-12-31,762930890
ARKO,2025-01-31,818500970
ARKO,2025-02-28,522127210
ARKO,2025-03-31,457295450
ARKO,2025-04-30,466557130
ARKO,2025-05-31,495979240
ARKO,2025-06-30,511044030
ARL,2024-06-30,229358996
ARL,2024-07-31,341292647
ARL,2024-08-31,307050318
ARL,2024-09-30,283306816
ARL,2024-10-31,226290108
ARL,2024-11-30,262470698
ARL,2024-12-31,237111991
ARL,2025-01-31,227097724
ARL,2025-02-28,248741462
ARL,2025-03-31,176864870
ARL,2025-04-30,195278199
ARL,2025-05-31,230489653
ARL,2025-06-30,233558541
ARLO,2024-06-30,1255282560
ARLO,2024-07-31,1459362240
ARLO,2024-08-31,1148676820
ARLO,2024-09-30,1184878730
ARLO,2024-10-31,994084880
ARLO,2024-11-30,1118981820
ARLO,2024-12-31,1115989890
ARLO,2025-01-31,1167850010
ARLO,2025-02-28,1447879060
ARLO,2025-03-31,993780689
ARLO,2025-04-30,989753210
ARLO,2025-05-31,1463747440
ARLO,2025-06-30,1748932870
AROC,2024-06-30,3117661140
AROC,2024-07-31,3202702080
AROC,2024-08-31,3125454080
AROC,2024-09-30,3126999039
AROC,2024-10-31,3093009920
AROC,2024-11-30,4249000140
AROC,2024-12-31,4127931830
AROC,2025-01-31,4658642230
AROC,2025-02-28,4394443440
AROC,2025-03-31,4251850879
AROC,2025-04-30,4081302030
AROC,2025-05-31,4332948600
AROC,2025-06-30,4339909160
AROW,2024-06-30,434644250
AROW,2024-07-31,526699200
AROW,2024-08-31,509487900
AROW,2024-09-30,479137880
AROW,2024-10-31,477131720
AROW,2024-11-30,551359640
AROW,2024-12-31,478452150
AROW,2025-01-31,443455650
AROW,2025-02-28,450454950
AROW,2025-03-31,438122850
AROW,2025-04-30,408792450
AROW,2025-05-31,429123750
AROW,2025-06-30,418124850
ARQ,2024-06-30,218763407
ARQ,2024-07-31,235702254
ARQ,2024-08-31,234307920
ARQ,2024-09-30,201669720
ARQ,2024-10-31,201326160
ARQ,2024-11-30,278516040
ARQ,2024-12-31,273458680
ARQ,2025-01-31,225413760
ARQ,2025-02-28,188567280
ARQ,2025-03-31,150332670
ARQ,2025-04-30,136633290
ARQ,2025-05-31,204130680
ARQ,2025-06-30,200824920
ARQT,2024-06-30,1148371895
ARQT,2024-07-31,1251724332
ARQT,2024-08-31,1352409208
ARQT,2024-09-30,1156011548
ARQT,2024-10-31,1032952254
ARQT,2024-11-30,1620902213
ARQT,2024-12-31,1731531275
ARQT,2025-01-31,1645762677
ARQT,2025-02-28,1655909995
ARQT,2025-03-31,1891777380
ARQT,2025-04-30,1862535729
ARQT,2025-05-31,1643520680
ARQT,2025-06-30,1741829432
ARR,2024-06-30,945162600
ARR,2024-07-31,1043269400
ARR,2024-08-31,1056181150
ARR,2024-09-30,1064023199
ARR,2024-10-31,977962500
ARR,2024-11-30,986829360
ARR,2024-12-31,1418686920
ARR,2025-01-31,1415678040
ARR,2025-02-28,1432979100
ARR,2025-03-31,1286296200
ARR,2025-04-30,1238906340
ARR,2025-05-31,1219348620
ARR,2025-06-30,1238154120
ARRY,2024-06-30,1557437220
ARRY,2024-07-31,1598229960
ARRY,2024-08-31,1019403330
ARRY,2024-09-30,1001576400
ARRY,2024-10-31,990953620
ARRY,2024-11-30,1018269340
ARRY,2024-12-31,916594160
ARRY,2025-01-31,1112356820
ARRY,2025-02-28,801261120
ARRY,2025-03-31,739041980
ARRY,2025-04-30,725384120
ARRY,2025-05-31,1003701600
ARRY,2025-06-30,1125362400
ARTV,2024-07-31,207482621
ARTV,2024-08-31,202910970
ARTV,2024-09-30,271661567
ARTV,2024-10-31,178294388
ARTV,2024-11-30,241501474
ARTV,2024-12-31,190480036
ARTV,2025-01-31,95995891
ARTV,2025-02-28,78421840
ARTV,2025-03-31,33776553
ARTV,2025-04-30,26908653
ARTV,2025-05-31,21729582
ARTV,2025-06-30,17788984
ARVN,2024-06-30,1908654000
ARVN,2024-07-31,1977969000
ARVN,2024-08-31,1880904000
ARVN,2024-09-30,1770897000
ARVN,2024-10-31,1905603000
ARVN,2024-11-30,1926512000
ARVN,2024-12-31,1382157000
ARVN,2025-01-31,1269681000
ARVN,2025-02-28,1272630000
ARVN,2025-03-31,504737999
ARVN,2025-04-30,697450000
ARVN,2025-05-31,522000000
ARVN,2025-06-30,539400000
ARWR,2024-06-30,3227932010
ARWR,2024-07-31,3484077240
ARWR,2024-08-31,2907057445
ARWR,2024-09-30,2418305760
ARWR,2024-10-31,2400827040
ARWR,2024-11-30,3249793440
ARWR,2024-12-31,2528299200
ARWR,2025-01-31,2673541920
ARWR,2025-02-28,2543092440
ARWR,2025-03-31,1713326160
ARWR,2025-04-30,1867982760
ARWR,2025-05-31,2143143410
ARWR,2025-06-30,2043121160
ASAN,2024-06-30,3176695310
ASAN,2024-07-31,3303853950
ASAN,2024-08-31,3192590140
ASAN,2024-09-30,2662918400
ASAN,2024-10-31,2743334400
ASAN,2024-11-30,3517625600
ASAN,2024-12-31,4654478480
ASAN,2025-01-31,4900176160
ASAN,2025-02-28,4420262000
ASAN,2025-03-31,3371206600
ASAN,2025-04-30,3734473200
ASAN,2025-05-31,4144015800
ASAN,2025-06-30,3042647000
ASB,2024-06-30,3169792800
ASB,2024-07-31,3452676060
ASB,2024-08-31,3437651360
ASB,2024-09-30,3272636820
ASB,2024-10-31,3606889420
ASB,2024-11-30,4055091770
ASB,2024-12-31,3631198700
ASB,2025-01-31,3819595620
ASB,2025-02-28,3775535050
ASB,2025-03-31,3423050490
ASB,2025-04-30,3644929680
ASB,2025-05-31,3828332760
ASB,2025-06-30,3813462239
ASC,2024-06-30,932108614
ASC,2024-07-31,905096141
ASC,2024-08-31,788201805
ASC,2024-09-30,755638383
ASC,2024-10-31,589063955
ASC,2024-11-30,470228441
ASC,2024-12-31,511942254
ASC,2025-01-31,500144408
ASC,2025-02-28,377179904
ASC,2025-03-31,407570779
ASC,2025-04-30,397162945
ASC,2025-05-31,390396640
ASC,2025-06-30,411521120
ASGN,2024-06-30,4099905000
ASGN,2024-07-31,4326419000
ASGN,2024-08-31,4394512000
ASGN,2024-09-30,4260611000
ASGN,2024-10-31,4181339999
ASGN,2024-11-30,4073975000
ASGN,2024-12-31,3708630000
ASGN,2025-01-31,3925344999
ASGN,2025-02-28,2971458000
ASGN,2025-03-31,2779182000
ASGN,2025-04-30,2201606000
ASGN,2025-05-31,2307797000
ASGN,2025-06-30,2122946000
ASIX,2024-06-30,616058887
ASIX,2024-07-31,750698829
ASIX,2024-08-31,793373521
ASIX,2024-09-30,815381853
ASIX,2024-10-31,760053634
ASIX,2024-11-30,869895717
ASIX,2024-12-31,763268524
ASIX,2025-01-31,838014722
ASIX,2025-02-28,748400681
ASIX,2025-03-31,607137372
ASIX,2025-04-30,574873087
ASIX,2025-05-31,630964812
ASIX,2025-06-30,628549379
ASLE,2024-06-30,366963164
ASLE,2024-07-31,358625546
ASLE,2024-08-31,270831458
ASLE,2024-09-30,268774948
ASLE,2024-10-31,280483955
ASLE,2024-11-30,335303400
ASLE,2024-12-31,329731025
ASLE,2025-01-31,354330006
ASLE,2025-02-28,366367806
ASLE,2025-03-31,392013552
ASLE,2025-04-30,364797658
ASLE,2025-05-31,308272339
ASLE,2025-06-30,304608661
ASO,2024-06-30,3940127250
ASO,2024-07-31,4000801510
ASO,2024-08-31,4105131640
ASO,2024-09-30,4191940440
ASO,2024-10-31,3653222940
ASO,2024-11-30,3537578250
ASO,2024-12-31,4045452070
ASO,2025-01-31,3678386890
ASO,2025-02-28,3487119210
ASO,2025-03-31,3253954230
ASO,2025-04-30,2608548720
ASO,2025-05-31,2832158390
ASO,2025-06-30,3046076000
ASPI,2024-06-30,136359242
ASPI,2024-07-31,118088886
ASPI,2024-08-31,116452341
ASPI,2024-09-30,136598105
ASPI,2024-10-31,343460702
ASPI,2024-11-30,341503554
ASPI,2024-12-31,278740739
ASPI,2025-01-31,353809989
ASPI,2025-02-28,292893138
ASPI,2025-03-31,261100765
ASPI,2025-04-30,373189887
ASPI,2025-05-31,534340066
ASPI,2025-06-30,535046865
ASPN,2024-06-30,1806944998
ASPN,2024-07-31,1546320646
ASPN,2024-08-31,2190103107
ASPN,2024-09-30,2113766296
ASPN,2024-10-31,1375563458
ASPN,2024-11-30,1128667151
ASPN,2024-12-31,905984172
ASPN,2025-01-31,891494526
ASPN,2025-02-28,615721188
ASPN,2025-03-31,517011615
ASPN,2025-04-30,436911224
ASPN,2025-05-31,472698293
ASPN,2025-06-30,475160264
ASTE,2024-06-30,675123826
ASTE,2024-07-31,798722018
ASTE,2024-08-31,771213342
ASTE,2024-09-30,728127524
ASTE,2024-10-31,724480047
ASTE,2024-11-30,880939620
ASTE,2024-12-31,766629662
ASTE,2025-01-31,796519092
ASTE,2025-02-28,811971180
ASTE,2025-03-31,786183450
ASTE,2025-04-30,827239589
ASTE,2025-05-31,897108570
ASTE,2025-06-30,887975370
ASTH,2024-06-30,1931268293
ASTH,2024-07-31,2501651678
ASTH,2024-08-31,2278954131
ASTH,2024-09-30,2777056783
ASTH,2024-10-31,2577668516
ASTH,2024-11-30,2072966964
ASTH,2024-12-31,1528280603
ASTH,2025-01-31,1787114045
ASTH,2025-02-28,1230185909
ASTH,2025-03-31,1503075848
ASTH,2025-04-30,1510831157
ASTH,2025-05-31,1201588206
ASTH,2025-06-30,1163296368
ASTS,2024-06-30,3475846530
ASTS,2024-07-31,6825330289
ASTS,2024-08-31,9584506364
ASTS,2024-09-30,8567265613
ASTS,2024-10-31,7800634579
ASTS,2024-11-30,7800634579
ASTS,2024-12-31,6912784108
ASTS,2025-01-31,6631030823
ASTS,2025-02-28,8881780909
ASTS,2025-03-31,7450081072
ASTS,2025-04-30,7604062519
ASTS,2025-05-31,10956812893
ASTS,2025-06-30,15077034012
ASUR,2024-06-30,217056000
ASUR,2024-07-31,272218700
ASUR,2024-08-31,227025110
ASUR,2024-09-30,240748100
ASUR,2024-10-31,263891840
ASUR,2024-11-30,260433579
ASUR,2024-12-31,250324820
ASUR,2025-01-31,314435640
ASUR,2025-02-28,279054980
ASUR,2025-03-31,254049100
ASUR,2025-04-30,273923760
ASUR,2025-05-31,261521699
ASUR,2025-06-30,250737300
ATEC,2024-06-30,1473241000
ATEC,2024-07-31,1441138700
ATEC,2024-08-31,984540300
ATEC,2024-09-30,793339720
ATEC,2024-10-31,1126412200
ATEC,2024-11-30,1503796160
ATEC,2024-12-31,1317256560
ATEC,2025-01-31,1691770679
ATEC,2025-02-28,1811624990
ATEC,2025-03-31,1466071620
ATEC,2025-04-30,1611117360
ATEC,2025-05-31,1823878760
ATEC,2025-06-30,1605248080
ATEN,2024-06-30,1029969100
ATEN,2024-07-31,973450940
ATEN,2024-08-31,1024019820
ATEN,2024-09-30,1073845040
ATEN,2024-10-31,1089461900
ATEN,2024-11-30,1258682150
ATEN,2024-12-31,1358343200
ATEN,2025-01-31,1447669030
ATEN,2025-02-28,1532035890
ATEN,2025-03-31,1204110940
ATEN,2025-04-30,1212186400
ATEN,2025-05-31,1269559300
ATEN,2025-06-30,1307807900
ATEX,2024-06-30,731753530
ATEX,2024-07-31,744137335
ATEX,2024-08-31,655732613
ATEX,2024-09-30,696219064
ATEX,2024-10-31,600456590
ATEX,2024-11-30,644936802
ATEX,2024-12-31,570034920
ATEX,2025-01-31,531004162
ATEX,2025-02-28,725779704
ATEX,2025-03-31,681116337
ATEX,2025-04-30,555500619
ATEX,2025-05-31,494832880
ATEX,2025-06-30,513814810
ATGE,2024-06-30,2640613729
ATGE,2024-07-31,3035486330
ATGE,2024-08-31,2849875820
ATGE,2024-09-30,2841218160
ATGE,2024-10-31,3052383320
ATGE,2024-11-30,3448076610
ATGE,2024-12-31,3426952850
ATGE,2025-01-31,4010411550
ATGE,2025-02-28,3829974850
ATGE,2025-03-31,3767458400
ATGE,2025-04-30,3975597000
ATGE,2025-05-31,4903594200
ATGE,2025-06-30,4645471200
ATKR,2024-06-30,4959713492
ATKR,2024-07-31,4962286530
ATKR,2024-08-31,3430594087
ATKR,2024-09-30,2948443560
ATKR,2024-10-31,2983933440
ATKR,2024-11-30,3281422140
ATKR,2024-12-31,2843475300
ATKR,2025-01-31,2774986560
ATKR,2025-02-28,2095551000
ATKR,2025-03-31,2044099260
ATKR,2025-04-30,2176306380
ATKR,2025-05-31,2218217400
ATKR,2025-06-30,2262172860
ATLC,2024-06-30,416246780
ATLC,2024-07-31,527249800
ATLC,2024-08-31,521059000
ATLC,2024-09-30,522839055
ATLC,2024-10-31,554286900
ATLC,2024-11-30,868318225
ATLC,2024-12-31,831355829
ATLC,2025-01-31,886352298
ATLC,2025-02-28,818687266
ATLC,2025-03-31,762349420
ATLC,2025-04-30,817047805
ATLC,2025-05-31,731050617
ATLC,2025-06-30,759517624
ATLO,2024-06-30,184249501
ATLO,2024-07-31,196299005
ATLO,2024-08-31,170671329
ATLO,2024-09-30,163927204
ATLO,2024-10-31,150756000
ATLO,2024-11-30,152776917
ATLO,2024-12-31,147741303
ATLO,2025-01-31,163027987
ATLO,2025-02-28,168782974
ATLO,2025-03-31,157527330
ATLO,2025-04-30,153257638
ATLO,2025-05-31,153610767
ATLO,2025-06-30,153111517
ATMU,2024-06-30,2398983665
ATMU,2024-07-31,2572056000
ATMU,2024-08-31,2989890000
ATMU,2024-09-30,3130002000
ATMU,2024-10-31,3247596000
ATMU,2024-11-30,3601728000
ATMU,2024-12-31,3259776000
ATMU,2025-01-31,3479424000
ATMU,2025-02-28,3303400000
ATMU,2025-03-31,3048589999
ATMU,2025-04-30,2870676000
ATMU,2025-05-31,2982456000
ATMU,2025-06-30,2901312000
ATNI,2024-06-30,347791200
ATNI,2024-07-31,448432380
ATNI,2024-08-31,404450640
ATNI,2024-09-30,488786760
ATNI,2024-10-31,316789440
ATNI,2024-11-30,298954920
ATNI,2024-12-31,254066339
ATNI,2025-01-31,235022700
ATNI,2025-02-28,261169920
ATNI,2025-03-31,306965340
ATNI,2025-04-30,267667390
ATNI,2025-05-31,215011510
ATNI,2025-06-30,230899060
ATNM,2024-06-30,206359996
ATNM,2024-07-31,192974483
ATNM,2024-08-31,59905095
ATNM,2024-09-30,56593758
ATNM,2024-10-31,54185513
ATNM,2024-11-30,44742667
ATNM,2024-12-31,39149834
ATNM,2025-01-31,36042704
ATNM,2025-02-28,35731991
ATNM,2025-03-31,50024788
ATNM,2025-04-30,47417754
ATNM,2025-05-31,48041672
ATNM,2025-06-30,46793836
ATOS,2024-06-30,149621246
ATOS,2024-07-31,169793096
ATOS,2024-08-31,172308549
ATOS,2024-09-30,191174449
ATOS,2024-10-31,173566276
ATOS,2024-11-30,163504463
ATOS,2024-12-31,118741972
ATOS,2025-01-31,105888005
ATOS,2025-02-28,96304128
ATOS,2025-03-31,84632425
ATOS,2025-04-30,113693349
ATOS,2025-05-31,100378010
ATOS,2025-06-30,102044303
ATRC,2024-06-30,1068117930
ATRC,2024-07-31,1016054850
ATRC,2024-08-31,1234622050
ATRC,2024-09-30,1320824200
ATRC,2024-10-31,1562943900
ATRC,2024-11-30,1703316799
ATRC,2024-12-31,1439528800
ATRC,2025-01-31,1878076349
ATRC,2025-02-28,1824847700
ATRC,2025-03-31,1519607300
ATRC,2025-04-30,1417524630
ATRC,2025-05-31,1638376010
ATRC,2025-06-30,1488140200
ATRO,2024-06-30,701190210
ATRO,2024-07-31,806303330
ATRO,2024-08-31,784946620
ATRO,2024-09-30,686767400
ATRO,2024-10-31,613084450
ATRO,2024-11-30,569368250
ATRO,2024-12-31,562669800
ATRO,2025-01-31,624013500
ATRO,2025-02-28,705452550
ATRO,2025-03-31,852113350
ATRO,2025-04-30,799935950
ATRO,2025-05-31,1100661100
ATRO,2025-06-30,1165882850
ATSG,2024-06-30,901175510
ATSG,2024-07-31,1048664220
ATSG,2024-08-31,1096372080
ATSG,2024-09-30,1052803320
ATSG,2024-10-31,1121082720
ATSG,2024-11-30,1428190560
ATSG,2024-12-31,1429491280
ATSG,2025-01-31,1445099920
ATSG,2025-02-28,1452030580
ATSG,2025-03-31,1459183440
ATSG,2025-04-30,1461784480
ATXS,2024-06-30,514022254
ATXS,2024-07-31,659756036
ATXS,2024-08-31,690823315
ATXS,2024-09-30,621340751
ATXS,2024-10-31,630934568
ATXS,2024-11-30,586351535
ATXS,2024-12-31,518567489
ATXS,2025-01-31,455921752
ATXS,2025-02-28,373554209
ATXS,2025-03-31,309748366
ATXS,2025-04-30,299307409
ATXS,2025-05-31,276105285
ATXS,2025-06-30,339911128
AUB,2024-06-30,2948894108
AUB,2024-07-31,3707038124
AUB,2024-08-31,3562491470
AUB,2024-09-30,3313651155
AUB,2024-10-31,3325086638
AUB,2024-11-30,3732365769
AUB,2024-12-31,3332123859
AUB,2025-01-31,3322447681
AUB,2025-02-28,3137720645
AUB,2025-03-31,2739238040
AUB,2025-04-30,2386354390
AUB,2025-05-31,2678453325
AUB,2025-06-30,2664168920
AUPH,2024-06-30,822314230
AUPH,2024-07-31,842762760
AUPH,2024-08-31,976056870
AUPH,2024-09-30,1050586910
AUPH,2024-10-31,1033387670
AUPH,2024-11-30,1267431860
AUPH,2024-12-31,1284597980
AUPH,2025-01-31,1137255450
AUPH,2025-02-28,1130323050
AUPH,2025-03-31,1143119159
AUPH,2025-04-30,1171554960
AUPH,2025-05-31,1089109280
AUPH,2025-06-30,1079385090
AUR,2024-06-30,4257490000
