date,ticker,marketCap
2020-06-30,AMC,523612947.0
2020-07-31,AMC,493099372.0
2020-08-31,AMC,717679284.0
2020-09-30,AMC,813014530.0
2020-10-31,AMC,407370338.0
2020-11-30,AMC,737064128.0
2020-12-31,AMC,959206423.0
2021-01-31,AMC,5999564703.0
2021-02-28,AMC,3624171438.0
2021-03-31,AMC,5562697759.0
2021-04-30,AMC,5464628651.0
2021-05-31,AMC,14230917285.0
2021-06-30,AMC,32974942951.0
2021-07-31,AMC,21537268667.0
2021-08-31,AMC,27419002493.0
2021-09-30,AMC,22163621002.0
2021-10-31,AMC,20597143322.0
2021-11-30,AMC,19764406117.0
2021-12-31,AMC,15903780976.0
2022-01-31,AMC,9390247149.0
2022-02-28,AMC,11027401073.0
2022-03-31,AMC,14432400012.0
2022-04-30,AMC,8961676956.0
2022-05-31,AMC,8399375656.0
2022-06-30,AMC,14976146172.0
2022-07-31,AMC,16092449318.0
2022-08-31,AMC,10079885836.0
2022-09-30,AMC,9133054605.0
2022-10-31,AMC,8726849881.0
2022-11-30,AMC,9473742438.0
2022-12-31,AMC,5333074927.0
2023-01-31,AMC,8359957401.0
2023-02-28,AMC,11157027260.0
2023-03-31,AMC,7935098870.0
2023-04-30,AMC,8711186385.0
2023-05-31,AMC,7127334315.0
2023-06-30,AMC,7146724376.0
2023-07-31,AMC,8072550033.0
2023-08-31,AMC,2038440702.0
2023-09-30,AMC,1297780176.0
2023-10-31,AMC,2334863671.0
2023-11-30,AMC,1453824290.0
2023-12-31,AMC,1337955587.0
2024-01-31,AMC,1066814550.0
2024-02-29,AMC,1137935520.0
2024-03-31,AMC,979888920.0
2024-04-30,AMC,942232330.0
2024-05-31,AMC,1392445730.0
2024-06-30,AMC,1601473380.0
2024-07-31,AMC,1921439429.0
2024-08-31,AMC,1744131460.0
2024-09-30,AMC,1885600976.0
2024-10-31,AMC,1819294128.0
2024-11-30,AMC,2051368095.0
2024-12-31,AMC,1649382832.0
2025-01-31,AMC,1288839348.0
2025-02-28,AMC,1367578730.0
2025-03-31,AMC,1189379077.0
2025-04-30,AMC,1106495517.0
2025-05-31,AMC,1534263880.0
2025-06-30,AMC,1302357308.0
2020-06-30,EXPR,99380696.0
2020-07-31,EXPR,65178249.0
2020-08-31,EXPR,72003480.0
2020-09-30,EXPR,39569480.0
2020-10-31,EXPR,39634348.0
2020-11-30,EXPR,98728560.0
2020-12-31,EXPR,59107230.0
2021-01-31,EXPR,389718000.0
2021-02-28,EXPR,175388000.0
2021-03-31,EXPR,262104000.0
2021-04-30,EXPR,198860000.0
2021-05-31,EXPR,298433850.0
2021-06-30,EXPR,451476850.0
2021-07-31,EXPR,326259850.0
2021-08-31,EXPR,408420922.0
2021-09-30,EXPR,325083769.0
2021-10-31,EXPR,264474931.0
2021-11-30,EXPR,252044520.0
2021-12-31,EXPR,213268440.0
2022-01-31,EXPR,199890417.0
2022-02-28,EXPR,315059068.0
2022-03-31,EXPR,235632412.0
2022-04-30,EXPR,227689747.0
2022-05-31,EXPR,202435200.0
2022-06-30,EXPR,133593600.0
2022-07-31,EXPR,115190399.0
2022-08-31,EXPR,103773440.0
2022-09-30,EXPR,74416480.0
2022-10-31,EXPR,83632220.0
2022-11-30,EXPR,97342420.0
2022-12-31,EXPR,69922020.0
2023-01-31,EXPR,85698480.0
2023-02-28,EXPR,75355560.0
2023-03-31,EXPR,58238027.0
2023-04-30,EXPR,59656484.0
2023-05-31,EXPR,42631696.0
2023-06-30,EXPR,44350716.0
2023-07-31,EXPR,57913160.0
2023-08-31,EXPR,37797140.0
2023-09-30,EXPR,33714000.0
2023-10-31,EXPR,33339400.0
2023-11-30,EXPR,32178140.0
2023-12-31,EXPR,31354019.0
2024-01-31,EXPR,26821360.0
2024-02-29,EXPR,10301500.0
2024-03-31,EXPR,4869800.0
2024-04-30,EXPR,2659660.0
2024-05-31,EXPR,2262584.0
2020-06-30,KOSS,10070570.0
2020-07-31,KOSS,14069178.0
2020-08-31,KOSS,16068483.0
2020-09-30,KOSS,15848322.0
2020-10-31,KOSS,15329919.0
2020-11-30,KOSS,15996437.0
2020-12-31,KOSS,27185632.0
2021-01-31,KOSS,505779200.0
2021-02-28,KOSS,132055788.0
2021-03-31,KOSS,192517166.0
2021-04-30,KOSS,160074300.0
2021-05-31,KOSS,197482037.0
2021-06-30,KOSS,205356426.0
2021-07-31,KOSS,160429180.0
2021-08-31,KOSS,162286409.0
2021-09-30,KOSS,149506018.0
2021-10-31,KOSS,147951521.0
2021-11-30,KOSS,128291708.0
2021-12-31,KOSS,105604726.0
2022-01-31,KOSS,82466612.0
2022-02-28,KOSS,75643834.0
2022-03-31,KOSS,87305966.0
2022-04-30,KOSS,62238860.0
2022-05-31,KOSS,66337284.0
2022-06-30,KOSS,68431708.0
2022-07-31,KOSS,76308739.0
2022-08-31,KOSS,77096442.0
2022-09-30,KOSS,58332420.0
2022-10-31,KOSS,61547593.0
2022-11-30,KOSS,59251041.0
2022-12-31,KOSS,45471729.0
2023-01-31,KOSS,51830540.0
2023-02-28,KOSS,46214797.0
2023-03-31,KOSS,42606471.0
2023-04-30,KOSS,39009821.0
2023-05-31,KOSS,35505393.0
2023-06-30,KOSS,34168741.0
2023-07-31,KOSS,38232051.0
2023-08-31,KOSS,33522305.0
2023-09-30,KOSS,27347921.0
2023-10-31,KOSS,26522266.0
2023-11-30,KOSS,27169151.0
2023-12-31,KOSS,30958046.0
2024-01-31,KOSS,26337442.0
2024-02-29,KOSS,23103020.0
2024-03-31,KOSS,23749904.0
2024-04-30,KOSS,21532014.0
2024-05-31,KOSS,43497536.0
2024-06-30,KOSS,41183837.0
2024-07-31,KOSS,87087620.0
2024-08-31,KOSS,75220144.0
2024-09-30,KOSS,68542153.0
2024-10-31,KOSS,66473414.0
2024-11-30,KOSS,67404414.0
2024-12-31,KOSS,68707814.0
2025-01-31,KOSS,55673811.0
2025-02-28,KOSS,51736943.0
2025-03-31,KOSS,44158837.0
2025-04-30,KOSS,44345951.0
2025-05-31,KOSS,54567126.0
2025-06-30,KOSS,45660121.0
2020-06-30,BB,2732932980.0
2020-07-31,BB,2649100680.0
2020-08-31,BB,2935952460.0
2020-09-30,BB,2581613370.0
2020-10-31,BB,2525369070.0
2020-11-30,BB,3322560880.0
2020-12-31,BB,3752739120.0
2021-01-31,BB,7980938400.0
2021-02-28,BB,5688541200.0
2021-03-31,BB,4751454540.0
2021-04-30,BB,4976909085.0
2021-05-31,BB,5675818175.0
2021-06-30,BB,6941962040.0
2021-07-31,BB,5771713120.0
2021-08-31,BB,6516684580.0
2021-09-30,BB,5557172740.0
2021-10-31,BB,6168290400.0
2021-11-30,BB,6061536320.0
2021-12-31,BB,5953294600.0
2022-01-31,BB,5240172680.0
2022-02-28,BB,4381067700.0
2022-03-31,BB,4757316600.0
2022-04-30,BB,3647701200.0
2022-05-31,BB,3860789350.0
2022-06-30,BB,3439612330.0
2022-07-31,BB,3911841110.0
2022-08-31,BB,3438951120.0
2022-09-30,BB,2721055600.0
2022-10-31,BB,2697897680.0
2022-11-30,BB,2831870910.0
2022-12-31,BB,1895667179.0
2023-01-31,BB,2471345250.0
2023-02-28,BB,2256192840.0
2023-03-31,BB,2657622720.0
2023-04-30,BB,2278794920.0
2023-05-31,BB,3121853400.0
2023-06-30,BB,3226887720.0
2023-07-31,BB,2975972400.0
2023-08-31,BB,3248880360.0
2023-09-30,BB,2752199010.0
2023-10-31,BB,2091904980.0
2023-11-30,BB,2156209410.0
2023-12-31,BB,2079831420.0
2024-01-31,BB,1639189170.0
2024-02-29,BB,1633313940.0
2024-03-31,BB,1621563479.0
2024-04-30,BB,1639189170.0
2024-05-31,BB,1639189170.0
2024-06-30,BB,1462756080.0
2024-07-31,BB,1427366820.0
2024-08-31,BB,1386079350.0
2024-09-30,BB,1547238380.0
2024-10-31,BB,1334640739.0
2024-11-30,BB,1517710930.0
2024-12-31,BB,2234887200.0
2025-01-31,BB,2625105600.0
2025-02-28,BB,2784740400.0
2025-03-31,BB,2228974800.0
2025-04-30,BB,2010216000.0
2025-05-31,BB,2341310400.0
2025-06-30,BB,2604412200.0
2020-06-30,GME,283017542.0
2020-07-31,GME,259649122.0
2020-08-31,GME,433048274.0
2020-09-30,GME,661241377.0
2020-10-31,GME,679393101.0
2020-11-30,GME,1122768000.0
2020-12-31,GME,1277352000.0
2021-01-31,GME,22035000000.0
2021-02-28,GME,6716160000.0
2021-03-31,GME,12529440000.0
2021-04-30,GME,11457600000.0
2021-05-31,GME,16117200000.0
2021-06-30,GME,15548016000.0
2021-07-31,GME,11697312000.0
2021-08-31,GME,16430354277.0
2021-09-30,GME,13211137136.0
2021-10-31,GME,13816434279.0
2021-11-30,GME,14891580000.0
2021-12-31,GME,11263560000.0
2022-01-31,GME,8267028000.0
2022-02-28,GME,9363024000.0
2022-03-31,GME,12644940000.0
2022-04-30,GME,9493572000.0
2022-05-31,GME,9487998000.0
2022-06-30,GME,9302436000.0
2022-07-31,GME,10345842000.0
2022-08-31,GME,8712288000.0
2022-09-30,GME,7644546000.0
2022-10-31,GME,8614733000.0
2022-11-30,GME,7975703000.0
2022-12-31,GME,5617378000.0
2023-01-31,GME,6659415000.0
2023-02-28,GME,5855535000.0
2023-03-31,GME,7009590000.0
2023-04-30,GME,5873805000.0
2023-05-31,GME,7330440000.0
2023-06-30,GME,7391400000.0
2023-07-31,GME,6777660000.0
2023-08-31,GME,5663315000.0
2023-09-30,GME,5025238000.0
2023-10-31,GME,4208112000.0
2023-11-30,GME,4446480000.0
2023-12-31,GME,5357168000.0
2024-01-31,GME,4348688000.0
2024-02-29,GME,4365193000.0
2024-03-31,GME,3829868000.0
2024-04-30,GME,3392431000.0
2024-05-31,GME,8941296000.0
2024-06-30,GME,9540216000.0
2024-07-31,GME,8759688000.0
2024-08-31,GME,10243908000.0
2024-09-30,GME,10029582000.0
2024-10-31,GME,9701532000.0
2024-11-30,GME,12982445000.0
2024-12-31,GME,14005846000.0
2025-01-31,GME,12021610000.0
2025-02-28,GME,11190376000.0
2025-03-31,GME,9974808000.0
2025-04-30,GME,12450634000.0
2025-05-31,GME,13317620000.0
2025-06-30,GME,10292242000.0
2020-06-30,GNUS,492730020.0
2020-07-31,GNUS,319727035.0
2020-08-31,GNUS,234320498.0
2020-09-30,GNUS,260599432.0
2020-10-31,GNUS,229940676.0
2020-11-30,GNUS,304397656.0
2020-12-31,GNUS,396360715.0
2021-01-31,GNUS,511247879.0
2021-02-28,GNUS,488270447.0
2021-03-31,GNUS,583254830.0
2021-04-30,GNUS,532144871.0
2021-05-31,GNUS,529138403.0
2021-06-30,GNUS,552591854.0
2021-07-31,GNUS,471505006.0
2021-08-31,GNUS,501537172.0
2021-09-30,GNUS,408437457.0
2021-10-31,GNUS,417447107.0
2021-11-30,GNUS,372398858.0
2021-12-31,GNUS,318968202.0
2022-01-31,GNUS,267234597.0
2022-02-28,GNUS,269725587.0
2022-03-31,GNUS,321830298.0
2022-04-30,GNUS,224019129.0
2022-05-31,GNUS,239795124.0
2022-06-30,GNUS,240183056.0
2022-07-31,GNUS,237962077.0
2022-08-31,GNUS,228443594.0
2022-09-30,GNUS,188769097.0
2022-10-31,GNUS,204023800.0
2022-11-30,GNUS,229448304.0
2022-12-31,GNUS,145955488.0
2023-01-31,GNUS,229134422.0
2023-02-28,GNUS,97931424.0
2023-03-31,GNUS,85689996.0
2023-04-30,GNUS,80981754.0
2023-05-31,GNUS,75788653.0
2023-06-30,GNUS,103609805.0
2020-06-30,NAKD,2557436941.0
2020-07-31,NAKD,1774974622.0
2020-08-31,NAKD,1018899180.0
2020-09-30,NAKD,437081622.0
2020-10-31,NAKD,289994382.0
2020-11-30,NAKD,799182715.0
2020-12-31,NAKD,752417856.0
2021-01-31,NAKD,6466090950.0
2021-02-28,NAKD,4075596720.0
2021-03-31,NAKD,2801972745.0
2021-04-30,NAKD,2779765968.0
2021-05-31,NAKD,2425763817.0
2021-06-30,NAKD,2527392478.0
2021-07-31,NAKD,2073067946.0
2021-08-31,NAKD,2753379091.0
2021-09-30,NAKD,2783162298.0
2021-10-31,NAKD,2358098461.0
2021-11-30,NAKD,2394935585.0
2021-12-31,NAKD,1400333232.0
2022-01-31,NAKD,449360750.0
2022-02-28,NAKD,376209000.0
2022-03-31,NAKD,572151187.0
2022-04-30,NAKD,368371312.0
2022-05-31,NAKD,501612000.0
2022-06-30,NAKD,394496937.0
2022-07-31,NAKD,391961580.0
2022-08-31,NAKD,344926190.0
2022-09-30,NAKD,269146951.0
2022-10-31,NAKD,268589702.0
2022-11-30,NAKD,164313700.0
2022-12-31,NAKD,115862224.0
2023-01-31,NAKD,231262049.0
2023-02-28,NAKD,164277891.0
2023-03-31,NAKD,140655479.0
2023-04-30,NAKD,112950612.0
2023-05-31,NAKD,91943625.0
2023-06-30,NAKD,87985787.0
2023-07-31,NAKD,119952941.0
2023-08-31,NAKD,87072439.0
2023-09-30,NAKD,74285577.0
2023-10-31,NAKD,50867483.0
2023-11-30,NAKD,47784605.0
2023-12-31,NAKD,44393440.0
2024-01-31,NAKD,36686264.0
2024-02-29,NAKD,43468599.0
2024-03-31,NAKD,43776887.0
2024-04-30,NAKD,43776887.0
2024-05-31,NAKD,56108405.0
2024-06-30,NAKD,45934903.0
2024-07-31,NAKD,47168054.0
2024-08-31,NAKD,40694009.0
2024-09-30,NAKD,36069690.0
2024-10-31,NAKD,39152569.0
2024-11-30,NAKD,40093437.0
2024-12-31,NAKD,32999983.0
2025-01-31,NAKD,32383161.0
2025-02-28,NAKD,22865595.0
2025-03-31,NAKD,26943043.0
2025-04-30,NAKD,25382468.0
2025-05-31,NAKD,26390954.0
2025-06-30,NAKD,26853954.0
2020-06-30,NOK,24685874400.0
2020-07-31,NOK,26832912400.0
2020-08-31,NOK,27506542000.0
2020-09-30,NOK,21949097800.0
2020-10-31,NOK,18930850310.0
2020-11-30,NOK,22638375890.0
2020-12-31,NOK,21964280330.0
2021-01-31,NOK,25645763759.0
2021-02-28,NOK,22046358320.0
2021-03-31,NOK,22271321160.0
2021-04-30,NOK,26345470320.0
2021-05-31,NOK,29047569840.0
2021-06-30,NOK,29948269680.0
2021-07-31,NOK,34239957760.0
2021-08-31,NOK,33564169120.0
2021-09-30,NOK,30692067400.0
2021-10-31,NOK,32006493280.0
2021-11-30,NOK,31555697599.0
2021-12-31,NOK,35049364120.0
2022-01-31,NOK,33244948300.0
2022-02-28,NOK,30145842949.0
2022-03-31,NOK,30765664020.0
2022-04-30,NOK,28350715680.0
2022-05-31,NOK,28181961420.0
2022-06-30,NOK,25931904620.0
2022-07-31,NOK,29045114700.0
2022-08-31,NOK,28316183250.0
2022-09-30,NOK,23942594549.0
2022-10-31,NOK,24597100000.0
2022-11-30,NOK,27559932500.0
2022-12-31,NOK,25938760000.0
2023-01-31,NOK,26551303800.0
2023-02-28,NOK,25658822999.0
2023-03-31,NOK,27388004550.0
2023-04-30,NOK,23291698820.0
2023-05-31,NOK,22291100780.0
2023-06-30,NOK,23124932480.0
2023-07-31,NOK,21819428440.0
2023-08-31,NOK,22096324740.0
2023-09-30,NOK,20711843240.0
2023-10-31,NOK,18283728350.0
2023-11-30,NOK,19222771800.0
2023-12-31,NOK,18891344700.0
2024-01-31,NOK,19892721600.0
2024-02-29,NOK,19505918680.0
2024-03-31,NOK,19561176240.0
2024-04-30,NOK,20110948850.0
2024-05-31,NOK,21488411100.0
2024-06-30,NOK,20827229220.0
2024-07-31,NOK,21418652640.0
2024-08-31,NOK,24369181320.0
2024-09-30,NOK,23877426540.0
2024-10-31,NOK,25735166820.0
2024-11-30,NOK,22948556400.0
2024-12-31,NOK,24205263060.0
2025-01-31,NOK,24746458999.0
2025-02-28,NOK,25822392000.0
2025-03-31,NOK,28350834549.0
2025-04-30,NOK,26844528350.0
2025-05-31,NOK,28081851300.0
2025-06-30,NOK,28243241250.0
